0|0|-0.364104|0.608334|0.568566|0.006258|0.381034|0.757018|0.766127|1.769279|0.856586|1.219641|-0.610332|-4|-4|-3.687242|-3.643179|0.83327|0.875194|0.920809|0.063484|0.653207|-4|-4|0.79646|0.704935|3.67114|0.226578|-4|0.207295|-0.334907|-0.559828|1.120198|-0.507057|-0.915965|-1.163025|-1.092553|0.229078|-0.696392|0.329978|0.716725|0.483875|-0.273093|-1.361114|0.496823|0.281781|-0.349674|-1.458284|0.480741|0.269634|0.571097|0.616646|0.437763|0.249207|-0.835499|-1.931956|0.451429|0.268616|0.561887|0.399462|0.734035|-1.238803|0.056872|-0.364222|0.283337|-0.082413|0.269201|0.046414|-0.376719|0.280961|0.317382|-0.018767|0.176394|0.114761|-1.845121|-1.573534|0.263088|-1.598138|-0.143711|-2.043028|1.548967|0.035347|-0.585903|-0.508803|1.006664|-0.643368|-3.507475|-3.719963|-1.853263|-1.846224|-1.924295|0.364929|-0.498244|-0.634839|-0.543152|-0.689287|-0.589158|-0.562393|0.623023|-0.321532|0.074548|1.0
0|0|-0.364104|0.426321|0.568566|-0.543855|-0.640918|0.236094|0.766127|1.467963|0.856586|0.958238|-0.620957|0.260334|0.241822|0.280996|0.280643|0.699587|0.649752|0.712165|0.783049|-1.357573|-0.295334|-0.118552|-1.421848|-1.60788|0.153716|0.478538|-0.045817|0.581565|-0.334907|0.070169|0.521866|-0.507057|0.477644|0.770278|0.820058|-0.048495|-0.613905|0.317698|0.716725|0.631667|-1.255476|-1.320467|0.36754|0.305776|-1.340486|-1.417388|0.348718|0.294211|0.225453|-0.617952|0.442226|0.219407|0.668564|0.670577|0.46237|0.225663|-1.77971|-1.754672|-1.362327|-1.238803|-1.117703|-1.359212|0.254784|0.439298|0.239745|-1.133014|-1.376144|0.252295|0.317382|-0.018767|0.402419|0.368523|1.13806|1.458769|0.263088|1.360954|-0.142154|0.337429|-0.905849|0.006634|-0.585903|-0.508803|-1.001725|-0.643368|0.287586|0.271179|0.631346|0.628554|0.236665|0.27122|0.147393|-0.019612|0.200281|0.040537|-0.589158|-0.562393|-1.187424|0.555101|0.686502|1.0
0|0|-0.409209|-0.68726|0.116906|-0.593866|-0.414798|0.757018|0.567724|1.225394|0.598965|0.844414|0.274663|0.258578|0.23628|0.286151|0.281433|0.83327|0.875194|0.920809|0.063484|0.653207|-0.258309|-0.051745|0.79646|0.704935|0.145518|0.226578|0.240801|-0.507214|-0.334907|0.520233|1.187322|-0.507057|0.477644|0.711564|0.761973|-0.449837|-0.154771|0.277675|-0.893675|0.420968|0.465139|0.346068|0.505771|0.227694|0.647216|0.548103|0.489878|0.214235|-0.198745|-0.386125|0.445163|0.203521|0.668564|0.670577|0.460935|0.21009|0.561887|0.35372|0.734035|0.807229|0.547264|0.547672|0.239563|0.439298|0.224043|0.538832|0.539239|0.237013|-0.595837|-0.002521|-0.57702|-0.555898|-2.09106|-1.655001|0.263088|-1.673886|-0.130706|0.32923|-0.905849|0.198795|-0.585903|2.045731|-1.001725|-0.643368|0.072638|0.012638|0.216658|0.197993|0.304908|-0.17531|-1.121657|-1.315831|-1.172726|-1.363642|-0.589158|1.066914|-1.187424|-0.691348|-0.8838|1.0
0|0|-0.364104|0.240468|0.568566|-0.593866|-0.609485|-0.857846|0.766127|-0.600798|0.856586|-0.836488|0.274663|0.15209|0.23654|0.15381|0.1485|0.83327|0.875194|0.920809|0.063484|0.653207|1.028743|0.882551|0.79646|0.704935|0.191849|0.226578|0.762113|0.207295|3.689969|1.403293|0.58824|-0.507057|0.477644|0.824609|0.873808|-1.606647|-1.556268|-2.133071|0.314125|0.730488|0.88917|1.102708|0.50305|0.37803|0.82256|1.020641|0.487099|0.368217|0.571097|0.616646|0.442226|0.369471|0.668564|0.670577|0.458045|0.372764|0.561887|0.480863|0.734035|0.807229|0.547264|0.547672|0.398566|0.439298|0.388072|0.538832|0.539239|0.396645|0.317382|-0.018767|-0.04963|-0.10275|-0.444237|-0.503285|0.263088|-0.829397|-0.090412|0.603693|1.548967|0.110197|-0.585903|-0.508803|1.006664|-0.643368|0.588716|0.516664|0.801773|0.579538|0.400111|0.31339|0.370895|0.201008|0.298458|0.139888|-0.589158|-0.562393|-1.187424|-0.504785|0.074548|1.0
0|0|-0.364104|0.013144|0.547789|-0.593866|-0.016929|0.105863|0.077505|1.769279|0.14979|1.219641|0.274663|0.241382|0.246721|0.2767|0.289878|-1.35554|-1.356022|-1.226374|0.063484|0.653207|0.454999|0.385135|0.79646|0.704935|0.13043|0.226578|0.192412|0.207295|-0.48971|-0.858088|-1.499688|-0.505383|0.477644|0.795059|0.852222|0.37968|0.732617|0.38505|0.582525|0.912095|0.544464|0.729276|0.498915|0.349013|0.474897|0.64492|0.482877|0.338496|0.571097|0.616646|0.437763|0.326092|0.668564|0.670577|0.453652|0.330241|0.561887|0.456323|0.734035|0.807229|0.547264|0.547672|0.357003|0.439298|0.345195|0.538832|0.539239|0.354918|0.317382|-0.018767|-0.04963|-0.139002|-1.40929|-0.796575|-0.473737|-0.803676|-0.085778|0.30769|1.548967|-0.011312|-0.585903|-0.508803|1.006664|-0.643368|0.331678|0.291873|0.714923|0.471945|0.488666|-0.024047|-0.181064|-0.36922|-0.26784|-0.460968|-0.589158|-0.562393|0.652354|0.503207|0.357639|1.0
0|0|-0.409209|0.741964|0.568566|-0.593866|0.381034|-0.140128|0.766127|1.769279|0.856586|1.219641|0.274663|0.228335|0.25718|0.35333|0.332745|0.104614|0.051284|-0.130969|-1.915346|-1.357573|0.527323|0.528882|0.114818|0.661085|0.143395|0.856044|0.073364|-4|-0.334907|-0.800875|0.997013|-0.507057|0.477644|0.778821|0.954862|-1.366555|-1.375412|0.364168|0.448325|0.727685|-1.172822|-1.337485|0.43915|0.328115|-1.047645|-0.586121|0.489186|0.317092|0.358059|-0.225417|0.379762|0.302255|-0.349725|0.077014|0.460215|0.318753|-1.77971|-1.754672|-1.362327|-1.238803|0.290712|-0.1436|0.334164|0.439298|0.321634|0.28122|-0.155114|0.331988|0.317382|-0.018767|-0.124971|-0.120876|-1.685712|-1.498932|0.263088|-1.543374|0.013694|0.717596|1.548967|0.099399|-0.585903|-0.508803|1.006664|-0.643368|0.585731|0.499312|0.689264|0.671815|0.684251|0.958715|-0.222958|-0.398907|-0.245702|-0.420526|-0.589158|-0.562393|0.623023|-0.464085|0.357639|1.0
0|0|-0.364104|-1.038999|-0.339721|-0.193783|-0.570217|0.757018|-1.510385|-0.861265|-1.480007|-1.062452|0.274663|0.260334|0.241822|0.280996|0.280643|-1.35554|-1.356022|-1.226374|1.573193|0.31094|-0.295334|-0.118552|-1.421848|0.540401|0.153716|-0.645187|-0.045817|0.097234|-0.334907|2.174218|0.708463|-0.507057|0.477644|0.939056|1.182402|-1.352149|-1.32526|0.8242|-0.893675|-1.412483|0.665282|0.060525|0.50305|0.792862|0.596751|-0.02793|0.487099|0.793111|0.571097|0.616646|0.442226|0.53748|0.668564|0.670577|0.458045|0.537456|0.561887|0.8317|0.734035|0.807229|0.547264|0.547672|0.559542|0.439298|0.554137|0.538832|0.539239|0.558258|0.317382|-0.018767|-1.933165|-1.715956|1.13806|1.458769|-1.301841|1.360954|-0.131571|0.337429|-0.905849|0.006634|-0.585903|-0.508803|-1.001725|-0.643368|0.287586|0.271179|-0.231174|-0.409132|-0.356948|0.27122|-2.225397|-2.44658|-2.16169|-2.407662|-0.589158|-0.562393|0.623023|1.279581|0.842821|1.0
0|0|-0.409209|-0.246436|0.421849|0.056268|-0.562194|0.800428|-1.510385|-0.861265|-1.480007|-1.062452|0.274663|0.260334|0.241822|0.280996|0.280643|0.83327|0.875194|0.920809|0.063484|0.653207|-0.295334|-0.118552|0.79646|0.704935|0.153716|0.226578|-0.045817|0.207295|-0.48971|-0.858088|-1.499688|1.757792|-0.915965|-1.163025|-1.092553|-1.606647|-1.556268|-2.133071|-1.698875|-1.412483|-1.536289|-1.42421|-2.284486|-2.265282|-1.623707|-1.521766|-2.359508|-2.33921|-2.251657|-2.153974|-2.566477|-2.548391|-2.029902|-1.991057|-2.503344|-2.487483|-1.77971|-1.754672|-1.362327|-1.238803|-2.172182|-2.154585|-2.397144|-2.453827|-2.496018|-2.191849|-2.175062|-2.410129|-0.595837|-0.002521|-4|-4|1.13806|1.458769|1.205844|1.360954|-0.124653|0.337429|0.327593|0.006634|1.726017|2.045731|1.006664|1.593439|0.287586|0.271179|-0.389937|-0.408998|-0.454007|0.27122|-4|-3.218532|-4|-3.242982|1.116584|1.066914|0.623023|-0.282597|-0.134549|1.0
0|0|-0.409209|0.971593|0.568566|-0.593866|-0.265656|0.519708|-1.510385|-0.861265|-1.480007|-1.062452|0.274663|0.260334|0.241822|0.280996|0.280643|0.83327|0.875194|0.920809|0.063484|0.653207|-0.295334|-0.118552|0.79646|0.704935|0.153716|0.226578|-0.045817|0.207295|-0.48971|-0.858088|-1.499688|1.757792|-0.915965|-1.163025|-1.092553|-1.606647|-1.556268|-2.133071|-1.698875|-1.412483|-1.536289|-1.42421|-2.284486|-2.265282|-1.623707|-1.521766|-2.359508|-2.33921|-2.251657|-2.153974|-2.566477|-2.548391|-2.029902|-1.991057|-2.503344|-2.487483|-1.77971|-1.754672|-1.362327|-1.238803|-2.172182|-2.154585|-2.397144|-2.453827|-2.496018|-2.191849|-2.175062|-2.410129|-0.538509|-0.017136|-0.200313|-0.338387|1.13806|1.458769|1.143869|1.360954|-0.698102|0.337429|0.327593|0.006634|1.726017|-0.508803|1.006664|1.593439|0.287586|0.271179|0.28144|0.251064|0.221504|0.27122|-1.84669|-1.472391|-1.744611|-1.379072|1.116584|-0.562393|0.623023|1.936759|-0.134549|1.0
0|0|-0.364104|2.270259|0.568566|-0.593866|0.53683|0.236094|0.766127|-0.861265|0.570818|1.219641|0.274663|0.250542|0.2591|0.290257|0.317989|1.26934|1.302465|-1.226374|-0.468299|-1.357573|0.62627|0.436277|-1.421848|-1.60788|0.126134|-0.645187|0.271852|0.207295|-0.334907|2.174218|0.5572|-0.507057|-0.915965|-1.163025|-1.092553|0.938335|0.906337|0.38505|-1.027875|-1.412483|-1.536289|-1.42421|-2.284486|-2.265282|-1.623707|-1.521766|-2.359508|-2.33921|-2.251657|-2.153974|-2.566477|-2.548391|0.668564|0.670577|0.46237|0.330241|-1.77971|-1.754672|-1.362327|-1.238803|0.547264|0.547672|0.357003|0.439298|0.345195|0.538832|0.539239|0.354918|0.317382|-0.018767|0.402419|0.368523|-0.880327|-1.20069|-0.657374|-1.254882|0.245426|0.498798|1.548967|-0.08782|-0.585903|-0.508803|1.006664|-0.643368|0.732453|0.410423|2.085872|2.131454|2.057437|0.528344|0.147393|-0.019612|0.200281|0.040537|-0.589158|-0.562393|0.623023|1.936759|1.328877|1.0
